stop_id,route_id,route_short_name,trip_id,vehicle_id,snapshot_ts,gtfs_scheduled_ts,predicted_arrival_ts,delay_min,headway_min,passenger_delay_min,hour_of_day,day_of_week,is_weekend,is_peak_hour,month,date,hour_bucket,status
1_2200,1_102581,D Line,1_732749209,1_6063,1773108254,1773108445.0,1773108460.0,0.25,1.0,0.25,19.0,0.0,0,1,3.0,2026-03-09,2026-03-09 19:00,default
1_40030,1_102574,40,1_761401419,1_8108,1773108254,1773108015.0,1773108383.0,6.13,0.0,6.13,19.0,0.0,0,1,3.0,2026-03-09,2026-03-09 19:00,default
1_60710,1_100512,A Line,1_785543359,1_6011,1773108254,1773108426.0,1773108410.0,-0.27,0.22,-0.05,19.0,0.0,0,1,3.0,2026-03-09,2026-03-09 19:00,default
1_10912,1_100214,372,1_694306559,1_6930,1773108254,1773108344.0,1773108442.0,1.63,5.62,1.63,19.0,0.0,0,1,3.0,2026-03-09,2026-03-09 19:00,default
1_59936,1_102720,160,1_770988549,1_7438,1773108254,1773108234.0,1773108415.0,3.02,22.0,3.02,19.0,0.0,0,1,3.0,2026-03-09,2026-03-09 19:00,default
1_71960,40_100511,542,40_721031449,40_9679,1773108254,1773109260.0,1773107979.0,-21.35,33.0,11.65,19.0,0.0,0,1,3.0,2026-03-09,2026-03-09 19:00,default
1_73945,1_102704,250,1_771116899,1_7227,1773108254,1773108148.0,1773108283.0,2.25,2.7,2.25,19.0,0.0,0,1,3.0,2026-03-09,2026-03-09 19:00,default
1_77460,1_102746,333,1_778704429,1_7223,1773108254,1773108357.0,1773108339.0,-0.3,29.12,28.82,19.0,0.0,0,1,3.0,2026-03-09,2026-03-09 19:00,default
1_57804,1_100072,181,1_721481889,1_7198,1773108254,1773108436.0,1773108208.0,-3.8,23.17,19.37,19.0,0.0,0,1,3.0,2026-03-09,2026-03-09 19:00,default
1_99254,1_100045,150,1_694514159,1_6975,1773108254,1773108400.0,1773108420.0,0.33,3.0,0.33,19.0,0.0,0,1,3.0,2026-03-09,2026-03-09 19:00,default
1_575,1_102615,E Line,1_761418419,1_6101,1773108254,1773108300.0,1773108351.0,0.85,0.0,0.85,19.0,0.0,0,1,3.0,2026-03-09,2026-03-09 19:00,default
1_74743,1_102702,239,1_736529539,1_3718,1773108254,1773108163.0,1773108342.0,2.98,24.82,2.98,19.0,0.0,0,1,3.0,2026-03-09,2026-03-09 19:00,default
1_49350,1_100026,128,1_651742889,1_7393,1773108254,1773108357.0,1773108385.0,0.47,0.0,0.47,19.0,0.0,0,1,3.0,2026-03-09,2026-03-09 19:00,default
1_8403,1_100039,14,1_562520289,1_4357,1773108254,1773108180.0,1773108119.0,-1.02,10.0,8.98,19.0,0.0,0,1,3.0,2026-03-09,2026-03-09 19:00,default
1_18550,1_100252,62,1_721368509,1_8208,1773108254,1773108513.0,1773108411.0,-1.7,0.0,-1.7,19.0,0.0,0,1,3.0,2026-03-09,2026-03-09 19:00,default
1_26560,1_102574,40,1_761403939,1_8188,1773108254,1773107969.0,1773108343.0,6.23,0.0,6.23,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_8530,1_100005,106,1_727784819,1_7134,1773106838,1773106937.0,1773106936.0,-0.02,7.0,6.98,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_2850,1_100089,2,1_491929039,1_7136,1773106838,1773108300.0,1773106719.0,-26.35,0.0,-26.35,19.0,0.0,0,1,3.0,2026-03-09,2026-03-09 19:00,default
1_1190,40_100239,550,40_597760489,40_9683,1773106838,1773106892.0,1773106884.0,-0.13,11.28,11.15,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_27420,23_102638,First Hill Streetcar,23_55295728,23_403,1773106838,1773107220.0,1773106907.0,-5.22,4.0,-1.22,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_81199,1_100072,181,1_721481559,1_7145,1773106838,1773106943.0,1773106686.0,-4.28,22.37,18.09,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_8541,1_100263,7,1_770869289,1_4531,1773106838,1773106860.0,1773106730.0,-2.17,7.0,4.83,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_2850,1_100089,2,1_491929029,1_7080,1773106838,1773107280.0,1773106581.0,-11.65,3.0,-8.65,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_51551,1_102736,H Line,1_694056079,1_6051,1773106838,1773106947.0,1773106873.0,-1.23,10.0,8.77,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_10640,1_100252,62,1_721368449,1_8041,1773106838,1773107040.0,1773106768.0,-4.53,1.0,-3.53,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_10640,1_100252,62,1_736431289,1_8003,1773106838,1773107520.0,1773106868.0,-10.87,0.0,-10.87,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_40093,1_100133,240,1_761786789,1_7452,1773106838,1773107000.0,1773106931.0,-1.15,8.3,7.15,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_10912,1_100264,70,1_724578079,1_7975074,1773106838,1773106966.0,1773107015.0,0.82,1.65,0.82,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_12170,1_100039,14,1_562520169,1_4327,1773106838,1773106899.0,1773106952.0,0.88,14.38,0.88,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_103,1_102745,G Line,1_736436449,1_6408,1773106838,1773106846.0,1773106869.0,0.38,6.0,0.38,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_22420,1_100101,21,1_605082209,1_6212,1773106538,1773106920.0,1773106611.0,-5.15,0.0,-5.15,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_620,40_100240,554,40_774872959,40_9632,1773106538,1773107280.0,1773106733.0,-9.12,14.0,4.88,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_12760,1_100173,3,1_761126619,1_4377,1773106538,1773106716.0,1773106690.0,-0.43,5.23,4.8,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_2200,1_102581,D Line,1_732748529,1_6112,1773106538,1773106465.0,1773106690.0,3.75,2.0,3.75,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_65092,1_100162,271,1_569497239,1_7414,1773106538,1773106680.0,1773106447.0,-3.88,24.0,20.12,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_45670,1_100210,36,1_630543529,1_7974908,1773106538,1773106584.0,1773106647.0,1.05,0.47,1.05,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_575,1_102615,E Line,1_768604279,1_6221,1773106538,1773106500.0,1773106573.0,1.22,0.0,1.22,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_280,40_100240,554,40_560097879,40_9570,1773106538,1773106585.0,1773106585.0,0.0,8.47,0.0,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_575,1_100219,4,1_675344799,1_4399,1773106538,1773106620.0,1773106634.0,0.23,7.0,0.23,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_103,1_102745,G Line,1_736436349,1_6410,1773106538,1773106518.0,1773106605.0,1.45,5.47,1.45,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_75890,1_102615,E Line,1_768604529,1_6223,1773106538,1773106705.0,1773106549.0,-2.6,1.0,-1.6,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_280,1_100104,212,1_694279299,1_7976581,1773106538,1773106585.0,1773106585.0,0.0,0.47,0.0,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_18220,1_100028,13,1_605110709,1_7159,1773106238,1773106564.0,1773106355.0,-3.48,8.22,4.74,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_85531,1_102757,187,1_762095169,1_7101,1773106238,1773106500.0,1773106512.0,0.2,0.0,0.2,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_9605,1_100259,67,1_761385059,1_8181,1773106238,1773106320.0,1773106394.0,1.23,14.0,1.23,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_75850,1_102615,E Line,1_768604529,1_6223,1773106238,1773106481.0,1773106343.0,-2.3,1.0,-1.3,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_620,40_100236,545,40_560091729,40_9669,1773106238,1773106380.0,1773106472.0,1.53,14.0,1.53,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_73945,1_102704,250,1_720962629,1_7395,1773106238,1773105532.0,1773106292.0,12.67,5.7,12.67,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_26560,1_102574,40,1_761403799,1_8119,1773106238,1773106256.0,1773106365.0,1.82,0.0,1.82,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_52306,1_102619,F Line,1_694522139,1_7976085,1773106238,1773106500.0,1773106500.0,0.0,0.0,0.0,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_71970,1_102753,222,1_774817969,1_7384,1773106238,1773106335.0,1773106404.0,1.15,22.4,1.15,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_54201,1_102619,F Line,1_694521979,1_6281,1773106238,1773105519.0,1773106382.0,14.38,0.17,14.38,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_11940,1_100039,14,1_562520839,1_4359,1773106238,1773106130.0,1773106316.0,3.1,5.53,3.1,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_8403,1_100039,14,1_562520169,1_4327,1773106238,1773106380.0,1773106423.0,0.72,10.0,0.72,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_68888,1_102552,226,1_778457489,1_7306,1773106238,1773106410.0,1773106372.0,-0.63,15.72,15.09,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_10912,1_100162,271,1_569496519,1_7976382,1773106238,1773106440.0,1773106440.0,0.0,16.0,0.0,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_575,1_102581,D Line,1_628190189,1_6055,1773106238,1773105960.0,1773106273.0,5.22,1.0,5.22,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_970,1_100045,150,1_762101739,1_8187,1773106238,1773106194.0,1773106286.0,1.53,0.0,1.53,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_103,1_102745,G Line,1_736436279,1_6405,1773106238,1773106158.0,1773106243.0,1.42,5.47,1.42,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_46791,1_100016,118,1_669631319,1_3728,1773106238,1773105960.0,1773106371.0,6.85,18.0,6.85,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_76317,1_102702,239,1_736529499,1_7976434,1773106238,1773106257.0,1773105987.0,-4.5,17.0,12.5,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_27420,1_100249,60,1_689961679,1_7128,1773106238,1773105848.0,1773106407.0,9.32,0.0,9.32,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_47660,1_102736,H Line,1_694055849,1_7974900,1773106238,1773106315.0,1773106130.0,-3.08,2.13,-0.95,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_48390,1_100030,131,1_721369709,1_8055,1773106238,1773106238.0,1773106337.0,1.65,20.08,1.65,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_21945,1_102717,165,1_635443559,1_7190,1773105938,1773106080.0,1773106078.0,-0.03,0.0,-0.03,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_58112,1_100045,150,1_762102479,1_8183,1773105938,1773105989.0,1773106079.0,1.5,0.0,1.5,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_58112,1_102619,F Line,1_656237449,1_6231,1773105938,1773106056.0,1773106028.0,-0.47,1.0,0.53,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_103,1_102745,G Line,1_736436889,1_6400,1773105938,1773105798.0,1773106027.0,3.82,5.47,3.82,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_29423,1_102732,79,1_561369689,1_7975557,1773105938,1773106200.0,1773106200.0,0.0,5.0,0.0,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_8530,1_100263,7,1_694071949,1_4560,1773105938,1773105681.0,1773106041.0,6.0,5.87,6.0,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_57420,1_102720,160,1_762082479,1_7410,1773105938,1773106094.0,1773106080.0,-0.23,17.43,17.2,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_71960,1_102752,223,1_766488359,1_7329,1773105938,1773105900.0,1773106131.0,3.85,9.0,3.85,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_10912,40_100451,556,40_635883589,40_7976589,1773105938,1773106200.0,1773106200.0,0.0,0.0,0.0,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_59936,1_102720,160,1_770988199,1_7398,1773105938,1773105834.0,1773106123.0,4.82,6.62,4.82,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_60161,1_100042,148,1_762078149,1_3700,1773105938,1773106140.0,1773105955.0,-3.08,1.0,-2.08,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_12170,1_100039,14,1_562520159,1_4404,1773105938,1773105999.0,1773106092.0,1.55,1.38,1.55,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_43782,1_100275,8,1_693945179,1_8248,1773105938,1773105682.0,1773106059.0,6.28,0.0,6.28,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_27420,1_100249,60,1_689961559,1_7088,1773105938,1773105188.0,1773106015.0,13.78,0.0,13.78,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_11200,1_100447,49,1_650117969,1_7091,1773105938,1773106020.0,1773105936.0,-1.4,1.0,-0.4,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_1190,40_100239,550,40_597760779,40_7976712,1773105938,1773105992.0,1773105741.0,-4.18,11.28,7.1,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_320,1_100459,218,1_694279359,1_6898,1773105938,1773106020.0,1773105888.0,-2.2,0.0,-2.2,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_9605,1_100193,32,1_651766319,1_7021,1773105938,1773105989.0,1773106071.0,1.37,26.72,1.37,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_60161,1_100042,148,1_762078049,1_7976054,1773105938,1773106080.0,1773106080.0,0.0,1.0,0.0,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_575,1_102615,E Line,1_768603969,1_6206,1773105938,1773106020.0,1773106003.0,-0.28,0.0,-0.28,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_81205,1_100072,181,1_721482019,1_7433,1773105938,1773105991.0,1773105934.0,-0.95,11.82,10.87,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_60453,1_102715,162,1_721494709,1_8110,1773105938,1773107040.0,1773105955.0,-18.08,3.0,-15.08,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_9080,1_100263,7,1_770869279,1_4555,1773105938,1773106411.0,1773106005.0,-6.77,2.35,-4.42,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_103,1_102745,G Line,1_736436269,1_6402,1773105638,1773105438.0,1773105676.0,3.97,2.47,3.97,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_40065,1_102574,40,1_778706639,1_8154,1773105638,1773106105.0,1773105776.0,-5.48,0.0,-5.48,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_64569,1_100099,208,1_736527469,1_7374,1773105638,1773105547.0,1773105690.0,2.38,108.42,2.38,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_8541,1_100263,7,1_650128919,1_4538,1773105638,1773105660.0,1773105568.0,-1.53,5.0,3.47,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_74152,1_102753,222,1_774817969,1_7384,1773105638,1773105624.0,1773105693.0,1.15,23.88,1.15,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_60477,1_102715,162,1_721494709,1_8110,1773105638,1773106789.0,1773105780.0,-16.82,3.0,-13.82,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_75770,1_102615,E Line,1_768604399,1_6200,1773105638,1773105506.0,1773105709.0,3.38,8.42,3.38,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_77460,1_102746,333,1_778704819,1_7230,1773105638,1773105657.0,1773105728.0,1.18,14.12,1.18,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_72494,1_100160,269,1_720964049,1_7976341,1773105638,1773105720.0,1773105778.0,0.97,2.0,0.97,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_77930,1_102746,333,1_778704269,1_7252,1773105638,1773105557.0,1773105664.0,1.78,2.0,1.78,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_10912,1_100264,70,1_724577359,1_7975067,1773105638,1773105826.0,1773105826.0,0.0,7.65,0.0,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_15540,1_100242,56,1_585666079,1_8241,1773105638,1773105900.0,1773105704.0,-3.27,0.0,-3.27,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_68160,1_102548,B Line,1_721018579,1_6033,1773105638,1773105834.0,1773105740.0,-1.57,0.55,-1.02,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_59872,1_102619,F Line,1_694521479,1_6242,1773105638,1773105832.0,1773105781.0,-0.85,1.0,0.15,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_75890,1_102615,E Line,1_768604499,1_6225,1773105638,1773105865.0,1773105591.0,-4.57,1.0,-3.57,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_59282,1_100072,181,1_721482089,1_7399,1773105338,1773106020.0,1773105241.0,-12.98,0.0,-12.98,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_27270,1_100161,27,1_759819699,1_7056,1773105338,1773105588.0,1773105432.0,-2.6,2.6,0.0,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_10912,1_100162,271,1_569496359,1_7976351,1773105338,1773105540.0,1773105540.0,0.0,1.0,0.0,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_39336,1_100205,348,1_771627089,1_7204,1773105338,1773105507.0,1773105466.0,-0.68,2.0,1.32,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_8403,1_100039,14,1_562520159,1_4404,1773105338,1773105480.0,1773105325.0,-2.58,4.0,1.42,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_40065,1_102574,40,1_778706279,1_8108,1773105338,1773105625.0,1773105481.0,-2.4,0.0,-2.4,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_7750,1_102615,E Line,1_768604529,1_6223,1773105338,1773105606.0,1773105409.0,-3.28,0.1,-3.18,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_80763,1_100048,153,1_825129939,1_7427,1773105338,1773105643.0,1773105428.0,-3.58,0.0,-3.58,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_52306,1_102619,F Line,1_694521719,1_7976229,1773105338,1773105600.0,1773105600.0,0.0,0.0,0.0,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_22184,1_100249,60,1_689961599,1_7155,1773105338,1773105905.0,1773105424.0,-8.02,0.0,-8.02,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_481,1_102576,C Line,1_774681129,1_6269,1773105338,1773105360.0,1773105152.0,-3.47,0.0,-3.47,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_62212,1_100060,168,1_770986049,1_7976091,1773105338,1773105016.0,1773105355.0,5.65,4.48,5.65,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_41850,1_100249,60,1_689961679,1_7128,1773105338,1773104877.0,1773105458.0,9.68,0.0,9.68,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_57791,1_102718,184,1_635461949,1_7453,1773105338,1773105503.0,1773105524.0,0.35,19.0,0.35,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_320,1_100011,111,1_664454939,1_6920,1773105038,1773104700.0,1773105071.0,6.18,0.0,6.18,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_46570,1_100011,111,1_664454929,1_7435,1773105038,1773105572.0,1773104971.0,-10.02,25.5,15.48,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_46791,1_100016,118,1_669631299,1_3757,1773105038,1773105240.0,1773105226.0,-0.23,12.0,11.77,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_12770,1_100228,48,1_721360839,1_8052,1773105038,1773105016.0,1773105135.0,1.98,8.18,1.98,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_320,40_100239,550,40_597760969,40_9808,1773105038,1773105180.0,1773105149.0,-0.52,1.0,0.48,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_26560,1_102574,40,1_761401479,1_8117,1773105038,1773105056.0,1773105163.0,1.78,0.0,1.78,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_620,1_100045,150,1_694513809,1_8137,1773105038,1773105240.0,1773105189.0,-0.85,0.0,-0.85,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_59282,1_100072,181,1_721481719,1_7399,1773105038,1773105240.0,1773105168.0,-1.2,1.0,-0.2,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_40030,1_102574,40,1_761401579,1_8152,1773105038,1773105011.0,1773105170.0,2.65,0.0,2.65,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_2200,1_102581,D Line,1_732748639,1_6050,1773105038,1773105445.0,1773105176.0,-4.48,4.0,-0.48,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_57804,1_100072,181,1_721482019,1_7433,1773105038,1773105376.0,1773105177.0,-3.32,14.17,10.85,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_49350,1_100026,128,1_694540039,1_7016,1773105038,1773105037.0,1773105217.0,3.0,0.0,3.0,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_99254,1_100003,101,1_694513349,1_8142,1773105038,1773105202.0,1773105218.0,0.27,3.0,0.27,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_8530,1_100005,106,1_727784999,1_7152,1773105038,1773105426.0,1773105145.0,-4.68,2.18,-2.5,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_1190,40_100239,550,40_597760519,40_9659,1773105038,1773105152.0,1773105036.0,-1.93,10.28,8.35,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_575,1_102615,E Line,1_768604539,1_6222,1773105038,1773105000.0,1773105074.0,1.23,0.0,1.23,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_2320,1_100001,1,1_562520179,1_4368,1773105038,1773104785.0,1773105127.0,5.7,1.0,5.7,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_46505,1_102619,F Line,1_656236449,1_7976083,1773105038,1773105120.0,1773105120.0,0.0,2.0,0.0,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_74743,1_102701,225,1_736529899,1_7359,1773105038,1773104903.0,1773105149.0,4.1,10.9,4.1,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_27420,23_102638,First Hill Streetcar,23_55295725,23_404,1773105038,1773105060.0,1773105216.0,2.6,0.0,2.6,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_575,1_100219,4,1_675344749,1_4328,1773105038,1773104940.0,1773105079.0,2.32,5.0,2.32,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_575,1_102576,C Line,1_774680729,1_6265,1773105038,1773105060.0,1773105159.0,1.65,0.0,1.65,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_57453,1_102720,160,1_770989409,1_7063,1773104738,1773104820.0,1773104785.0,-0.58,5.0,4.42,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_620,40_100240,554,40_774872949,40_9580,1773104738,1773105480.0,1773104928.0,-9.2,15.0,5.8,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_99254,1_100045,150,1_694513809,1_8137,1773104738,1773104860.0,1773104821.0,-0.65,0.0,-0.65,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_65092,1_100162,271,1_569496289,1_7242,1773104738,1773104880.0,1773104637.0,-4.05,0.0,-4.05,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_74714,1_102701,225,1_736529899,1_7359,1773104738,1773104726.0,1773104922.0,3.27,11.65,3.27,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_12760,1_100173,3,1_761126189,1_4322,1773104738,1773104916.0,1773104838.0,-1.3,5.23,3.93,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_60453,1_102715,162,1_721494699,1_7163,1773104738,1773106020.0,1773104651.0,-22.82,3.0,-19.82,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_8541,1_100263,7,1_770869779,1_4520,1773104738,1773104820.0,1773104766.0,-0.9,1.0,0.1,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_103,1_102745,G Line,1_736436169,1_6403,1773104738,1773104718.0,1773104805.0,1.45,5.47,1.45,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_7790,1_102615,E Line,1_768604499,1_6225,1773104738,1773104843.0,1773104755.0,-1.47,1.77,0.3,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_73945,1_102704,250,1_720962609,1_7336,1773104738,1773104752.0,1773104782.0,0.5,6.78,0.5,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_575,1_100028,13,1_605110709,1_7159,1773104738,1773104760.0,1773104881.0,2.02,0.0,2.02,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_76310,1_100214,372,1_694307069,1_6980,1773104738,1773104695.0,1773104929.0,3.9,20.0,3.9,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
1_51551,1_102736,H Line,1_694055899,1_6080,1773104738,1773104847.0,1773104795.0,-0.87,3.83,2.96,18.0,0.0,0,1,3.0,2026-03-09,2026-03-09 18:00,default
